date,date,source,title,sentiment_label,sentiment_score,open,high,low,close,volume,trading_day,candidate
2019-04-08,2019-04-08,www.business-standard.com,"Sensex above 39 , 000 , Nifty near 11 , 700 - level in early deals",negative,-0.5836847424507141,11604.5,11604.5,11710.2998046875,11549.099609375,260900,True,2019-04-08
2019-04-09,2019-04-09,articles.economictimes.indiatimes.com,Share market update : 25 stocks hit 52 - week lows on NSE,negative,-0.8459436297416687,11671.9501953125,11671.9501953125,11683.900390625,11569.7001953125,300500,True,2019-04-09
2019-04-09,2019-04-09,economictimes.indiatimes.com,Infosys share price : Share market update : 8 stocks hit 52 - week highs on NSE,positive,0.8885008692741394,11671.9501953125,11671.9501953125,11683.900390625,11569.7001953125,300500,True,2019-04-09
2019-04-09,2019-04-09,economictimes.indiatimes.com,Rcom share price : Share market update : 25 stocks hit 52 - week lows on NSE,positive,0.868632435798645,11671.9501953125,11671.9501953125,11683.900390625,11569.7001953125,300500,True,2019-04-09
2019-04-09,2019-04-09,articles.economictimes.indiatimes.com,Share market update : 8 stocks hit 52 - week highs on NSE,negative,-0.8459436297416687,11671.9501953125,11671.9501953125,11683.900390625,11569.7001953125,300500,True,2019-04-09
2019-04-10,2019-04-10,articles.economictimes.indiatimes.com,Share market update : 24 stocks hit 52 - week lows on NSE,negative,-0.8459436297416687,11584.2998046875,11584.2998046875,11680.0498046875,11571.75,359900,True,2019-04-10
2019-04-10,2019-04-10,economictimes.indiatimes.com,JVL Agro share price : Share market update : 24 stocks hit 52 - week lows on NSE,positive,0.7896116375923157,11584.2998046875,11584.2998046875,11680.0498046875,11571.75,359900,True,2019-04-10
2019-04-11,2019-04-11,articles.economictimes.indiatimes.com,Share market update : 26 stocks hit 52 - week lows on NSE,negative,-0.8459436297416687,11596.7001953125,11596.7001953125,11606.7001953125,11550.5498046875,279800,True,2019-04-11
2019-04-11,2019-04-11,economictimes.indiatimes.com,reliance communications share price : Share market update : 26 stocks hit 52 - week lows on NSE,positive,0.868632435798645,11596.7001953125,11596.7001953125,11606.7001953125,11550.5498046875,279800,True,2019-04-11
2019-04-12,2019-04-12,economictimes.indiatimes.com,Rail Vikas Nigam share price : Share market update : 12 stocks hit 52 - week highs on NSE,positive,0.8885008692741394,11643.4501953125,11643.4501953125,11657.349609375,11578.7998046875,246000,True,2019-04-12
2019-04-12,2019-04-12,economictimes.indiatimes.com,Rcom share price : Share market update : 29 stocks hit 52 - week lows on NSE,positive,0.431806743144989,11643.4501953125,11643.4501953125,11657.349609375,11578.7998046875,246000,True,2019-04-12
2019-04-12,2019-04-12,articles.economictimes.indiatimes.com,Share market update : 29 stocks hit 52 - week lows on NSE,negative,-0.8459436297416687,11643.4501953125,11643.4501953125,11657.349609375,11578.7998046875,246000,True,2019-04-12
2019-04-15,2019-04-15,www.business-standard.com,"Bajaj Auto Ltd spurts 0 . 71 %, gains for five straight sessions",positive,0.5510220527648926,11690.349609375,11690.349609375,11704.599609375,11648.25,290000,True,2019-04-15
2019-04-15,2019-04-15,www.business-standard.com,Eicher Motors Ltd up for fifth straight session,positive,0.07669417560100555,11690.349609375,11690.349609375,11704.599609375,11648.25,290000,True,2019-04-15
2019-04-15,2019-04-15,www.business-standard.com,Hero MotoCorp Ltd gains for third straight session,positive,0.533858597278595,11690.349609375,11690.349609375,11704.599609375,11648.25,290000,True,2019-04-15
2019-04-15,2019-04-15,articles.economictimes.indiatimes.com,Share market update : 26 stocks hit 52 - week lows on NSE,negative,-0.8459436297416687,11690.349609375,11690.349609375,11704.599609375,11648.25,290000,True,2019-04-15
2019-04-15,2019-04-15,www.business-standard.com,Tata Global Beverages Ltd rises for third straight session,positive,0.47289347648620605,11690.349609375,11690.349609375,11704.599609375,11648.25,290000,True,2019-04-15
2019-04-15,2019-04-15,www.business-standard.com,"Hathway Cable & Datacom Ltd spurts 1 . 89 %, up for third straight session",neutral,0.046536512672901154,11690.349609375,11690.349609375,11704.599609375,11648.25,290000,True,2019-04-15
2019-04-15,2019-04-15,economictimes.indiatimes.com,Gillette India share price : Share market update : 18 stocks hit 52 - week highs on NSE,positive,0.8604815006256104,11690.349609375,11690.349609375,11704.599609375,11648.25,290000,True,2019-04-15
2019-04-15,2019-04-15,economictimes.indiatimes.com,reliance communications share price : Share market update : 26 stocks hit 52 - week lows on NSE,positive,0.431806743144989,11690.349609375,11690.349609375,11704.599609375,11648.25,290000,True,2019-04-15
2019-04-15,2019-04-15,articles.economictimes.indiatimes.com,Share market update : 18 stocks hit 52 - week highs on NSE,negative,-0.8459436297416687,11690.349609375,11690.349609375,11704.599609375,11648.25,290000,True,2019-04-15
2019-04-15,2019-04-15,www.business-standard.com,TVS Motor Company Ltd in demand,positive,0.19369009137153625,11690.349609375,11690.349609375,11704.599609375,11648.25,290000,True,2019-04-15
2019-04-16,2019-04-16,economictimes.indiatimes.com,reliance communications share price : Share market update : 23 stocks hit 52 - week lows on NSE,positive,0.8415285348892212,11787.150390625,11787.150390625,11810.9501953125,11731.5498046875,354300,True,2019-04-16
2019-04-16,2019-04-16,articles.economictimes.indiatimes.com,Share market update : 23 stocks hit 52 - week lows on NSE,negative,-0.8459436297416687,11787.150390625,11787.150390625,11810.9501953125,11731.5498046875,354300,True,2019-04-16
2019-04-16,2019-04-16,www.business-standard.com,"RBL Bank Ltd soars 1 . 79 %, Gains for third straight session",positive,0.511228084564209,11787.150390625,11787.150390625,11810.9501953125,11731.5498046875,354300,True,2019-04-16
2019-04-16,2019-04-16,www.business-standard.com,Federal Bank Ltd in demand,positive,0.24279077351093292,11787.150390625,11787.150390625,11810.9501953125,11731.5498046875,354300,True,2019-04-16
2019-04-16,2019-04-16,www.business-standard.com,Reliance Infrastructure Ltd gains for third consecutive session,positive,0.12396758049726486,11787.150390625,11787.150390625,11810.9501953125,11731.5498046875,354300,True,2019-04-16
2019-04-16,2019-04-16,www.business-standard.com,IDFC First Bank Ltd slips for fifth straight session,positive,0.35591381788253784,11787.150390625,11787.150390625,11810.9501953125,11731.5498046875,354300,True,2019-04-16
2019-04-16,2019-04-16,www.business-standard.com,Marico Ltd jumps around 1 % ,positive,0.4270472526550293,11787.150390625,11787.150390625,11810.9501953125,11731.5498046875,354300,True,2019-04-16
2019-04-17,2019-04-17,economictimes.indiatimes.com,"Bank stocks : Seven banks account for 40 % of Nifty latest 1 , 000 - point rally",positive,0.868632435798645,11752.7998046875,11752.7998046875,11856.150390625,11738.5,339700,False,2019-04-18
2019-04-17,2019-04-17,articles.economictimes.indiatimes.com,"Seven banks account for 40 % of Nifty latest 1 , 000 - point rally",negative,-0.8459436297416687,11752.7998046875,11752.7998046875,11856.150390625,11738.5,339700,False,2019-04-18
2019-04-18,2019-04-18,www.business-standard.com,Maruti Suzuki India Ltd stays in demand,positive,0.07252682745456696,11752.7998046875,11752.7998046875,11856.150390625,11738.5,339700,True,2019-04-18
2019-04-18,2019-04-18,www.business-standard.com,Hero MotoCorp Ltd gains for fifth session,positive,0.06745941936969757,11752.7998046875,11752.7998046875,11856.150390625,11738.5,339700,True,2019-04-18
2019-04-18,2019-04-18,www.business-standard.com,Emami Ltd eases for fifth straight session,neutral,0.0274004228413105,11752.7998046875,11752.7998046875,11856.150390625,11738.5,339700,True,2019-04-18
2019-04-18,2019-04-18,www.business-standard.com,HDFC Life Insurance Company Ltd rises for fifth straight session,positive,0.06117990240454674,11752.7998046875,11752.7998046875,11856.150390625,11738.5,339700,True,2019-04-18
2019-04-18,2019-04-18,articles.economictimes.indiatimes.com,Share market update : 29 stocks hit 52 - week lows on NSE,negative,-0.8459436297416687,11752.7998046875,11752.7998046875,11856.150390625,11738.5,339700,True,2019-04-18
2019-04-18,2019-04-18,economictimes.indiatimes.com,Jet Airways share price : Share market update : 29 stocks hit 52 - week lows on NSE,positive,0.8523911833763123,11752.7998046875,11752.7998046875,11856.150390625,11738.5,339700,True,2019-04-18
2019-04-18,2019-04-18,economictimes.indiatimes.com,icici bank share price : Share market update : 13 stocks hit 52 - week highs on NSE,positive,0.8798575401306152,11752.7998046875,11752.7998046875,11856.150390625,11738.5,339700,True,2019-04-18
2019-04-18,2019-04-18,www.business-standard.com,TVS Motor Company extends gains,neutral,0.047891758382320404,11752.7998046875,11752.7998046875,11856.150390625,11738.5,339700,True,2019-04-18
2019-04-22,2019-04-22,articles.economictimes.indiatimes.com,Share market update : 51 stocks hit 52 - week lows on NSE,negative,-0.8459436297416687,11594.4501953125,11594.4501953125,11727.0498046875,11583.9501953125,260400,True,2019-04-22
2019-04-22,2019-04-22,economictimes.indiatimes.com,Jet Airways share price : Share market update : 51 stocks hit 52 - week lows on NSE,positive,0.7202516198158264,11594.4501953125,11594.4501953125,11727.0498046875,11583.9501953125,260400,True,2019-04-22
2019-04-23,2019-04-23,economictimes.indiatimes.com,Rcom share price : Share market update : 35 stocks hit 52 - week lows on NSE,positive,0.8765989542007446,11575.9501953125,11575.9501953125,11645.9501953125,11564.7998046875,272500,True,2019-04-23
2019-04-23,2019-04-23,articles.economictimes.indiatimes.com,Share market update : 35 stocks hit 52 - week lows on NSE,negative,-0.8459436297416687,11575.9501953125,11575.9501953125,11645.9501953125,11564.7998046875,272500,True,2019-04-23
2019-04-23,2019-04-23,economictimes.indiatimes.com,dcb bank share price : Share market update : 7 stocks hit 52 - week highs on NSE,positive,0.8893166184425354,11575.9501953125,11575.9501953125,11645.9501953125,11564.7998046875,272500,True,2019-04-23
2019-04-23,2019-04-23,articles.economictimes.indiatimes.com,Share market update : 7 stocks hit 52 - week highs on NSE,negative,-0.8459436297416687,11575.9501953125,11575.9501953125,11645.9501953125,11564.7998046875,272500,True,2019-04-23
2019-04-24,2019-04-24,articles.economictimes.indiatimes.com,Share market update : 34 stocks hit 52 - week lows on NSE,negative,-0.80902099609375,11726.150390625,11726.150390625,11740.849609375,11578.849609375,335200,True,2019-04-24
2019-04-24,2019-04-24,economictimes.indiatimes.com,Eveready Industries share price : Share market update : 34 stocks hit 52 - week lows on NSE,positive,0.8589199781417847,11726.150390625,11726.150390625,11740.849609375,11578.849609375,335200,True,2019-04-24
2019-04-24,2019-04-24,www.business-standard.com,MOIL Ltd eases for fifth straight session,neutral,0.03635028377175331,11726.150390625,11726.150390625,11740.849609375,11578.849609375,335200,True,2019-04-24
2019-04-26,2019-04-26,economictimes.indiatimes.com,Dr . Reddy Lab share price : Share market update : 10 stocks hit 52 - week highs on NSE,positive,0.8885008692741394,11754.650390625,11754.650390625,11762.900390625,11661.75,333500,True,2019-04-26
2019-04-26,2019-04-26,articles.economictimes.indiatimes.com,Share market update : 10 stocks hit 52 - week highs on NSE,negative,-0.80902099609375,11754.650390625,11754.650390625,11762.900390625,11661.75,333500,True,2019-04-26
2019-04-30,2019-04-30,economictimes.indiatimes.com,Aurobindo Pharma share price : Share market update : 9 stocks hit 52 - week highs on NSE,positive,0.8636115193367004,11748.150390625,11748.150390625,11756.25,11655.900390625,532600,True,2019-04-30
2019-04-30,2019-04-30,articles.economictimes.indiatimes.com,Share market update : 9 stocks hit 52 - week highs on NSE,negative,-0.80902099609375,11748.150390625,11748.150390625,11756.25,11655.900390625,532600,True,2019-04-30
2019-04-30,2019-04-30,www.business-standard.com,Hindustan Petroleum Corporation Ltd gains for fifth straight session,neutral,0.049250200390815735,11748.150390625,11748.150390625,11756.25,11655.900390625,532600,True,2019-04-30
2019-04-30,2019-04-30,www.business-standard.com,"Glenmark Pharmaceuticals Ltd soars 0 . 42 %, rises for fifth straight session",neutral,0.045065782964229584,11748.150390625,11748.150390625,11756.25,11655.900390625,532600,True,2019-04-30
2019-04-30,2019-04-30,www.business-standard.com,"Godrej Industries Ltd spurts 0 . 24 %, up for fifth straight session",neutral,0.034862857311964035,11748.150390625,11748.150390625,11756.25,11655.900390625,532600,True,2019-04-30
2019-04-30,2019-04-30,www.business-standard.com,"Glenmark Pharmaceuticals Ltd adds 0 . 42 %, rises for fifth straight session",neutral,0.045065782964229584,11748.150390625,11748.150390625,11756.25,11655.900390625,532600,True,2019-04-30
2019-04-30,2019-04-30,www.business-standard.com,Godrej Industries Ltd extends winning streak,neutral,0.034862857311964035,11748.150390625,11748.150390625,11756.25,11655.900390625,532600,True,2019-04-30
2019-04-30,2019-04-30,www.business-standard.com,Power Grid Corporation of India Ltd drops for fifth straight session,neutral,0.04654047265648842,11748.150390625,11748.150390625,11756.25,11655.900390625,532600,True,2019-04-30
2019-04-30,2019-04-30,www.business-standard.com,Britannia Industries Ltd slips for fifth straight session,neutral,0.04360457882285118,11748.150390625,11748.150390625,11756.25,11655.900390625,532600,True,2019-04-30
2019-05-02,2019-05-02,www.business-standard.com,"PVR Ltd spurts 2 . 09 %, gains for five straight sessions",positive,0.2672075629234314,11724.75,11724.75,11789.2998046875,11699.5498046875,380300,True,2019-05-02
2019-05-02,2019-05-02,www.business-standard.com,Bharat Forge Ltd drops for fifth straight session,neutral,0.040047045797109604,11724.75,11724.75,11789.2998046875,11699.5498046875,380300,True,2019-05-02
2019-05-02,2019-05-02,www.business-standard.com,HDFC Bank Ltd spurts 1 . 53 % ,positive,0.4724680483341217,11724.75,11724.75,11789.2998046875,11699.5498046875,380300,True,2019-05-02
2019-05-02,2019-05-02,www.business-standard.com,Housing Development Finance Corporation Ltd in demand,negative,-0.1648319661617279,11724.75,11724.75,11789.2998046875,11699.5498046875,380300,True,2019-05-02
2019-05-02,2019-05-02,www.business-standard.com,HDFC Life Insurance Company Ltd gains for third straight session,positive,0.36592698097229004,11724.75,11724.75,11789.2998046875,11699.5498046875,380300,True,2019-05-02
2019-05-02,2019-05-02,articles.economictimes.indiatimes.com,Share market update : 80 stocks hit 52 - week lows on NSE,negative,-0.80902099609375,11724.75,11724.75,11789.2998046875,11699.5498046875,380300,True,2019-05-02
2019-05-02,2019-05-02,articles.economictimes.indiatimes.com,Share market update : 18 stocks hit 52 - week highs on NSE,negative,-0.80902099609375,11724.75,11724.75,11789.2998046875,11699.5498046875,380300,True,2019-05-02
2019-05-02,2019-05-02,economictimes.indiatimes.com,HDFC Bank share price : Share market update : 18 stocks hit 52 - week highs on NSE,positive,0.8415859341621399,11724.75,11724.75,11789.2998046875,11699.5498046875,380300,True,2019-05-02
2019-05-02,2019-05-02,economictimes.indiatimes.com,IDBI Bank share price : Share market update : 80 stocks hit 52 - week lows on NSE,positive,0.868632435798645,11724.75,11724.75,11789.2998046875,11699.5498046875,380300,True,2019-05-02
2019-05-03,2019-05-03,www.business-standard.com,ICICI Prudential Life Insurance Company Ltd gains for five straight sessions,neutral,0.034705471247434616,11712.25,11712.25,11770.900390625,11699.349609375,305500,True,2019-05-03
2019-05-06,2019-05-06,articles.economictimes.indiatimes.com,Share market update : 98 stocks hit 52 - week lows on NSE,negative,-0.80902099609375,11598.25,11598.25,11632.5498046875,11571.349609375,299000,True,2019-05-06
2019-05-06,2019-05-06,economictimes.indiatimes.com,cyient share price : Share market update : 98 stocks hit 52 - week lows on NSE,positive,0.8415859341621399,11598.25,11598.25,11632.5498046875,11571.349609375,299000,True,2019-05-06
2019-05-06,2019-05-06,www.business-standard.com,Infibeam Avenues Ltd rises for third consecutive session,positive,0.09133049845695496,11598.25,11598.25,11632.5498046875,11571.349609375,299000,True,2019-05-06
2019-05-06,2019-05-06,www.business-standard.com,Zee Media Corporation Ltd plummets 3 . 1 % ,neutral,0.029346417635679245,11598.25,11598.25,11632.5498046875,11571.349609375,299000,True,2019-05-06
2019-05-06,2019-05-06,www.business-standard.com,United Breweries Ltd eases for fifth straight session,positive,0.05076616629958153,11598.25,11598.25,11632.5498046875,11571.349609375,299000,True,2019-05-06
2019-05-07,2019-05-07,economictimes.indiatimes.com,63 moons technologies share price : Share market update : 8 stocks hit 52 - week highs on NSE,positive,0.868632435798645,11497.900390625,11497.900390625,11657.0498046875,11484.4501953125,337500,True,2019-05-07
2019-05-07,2019-05-07,www.business-standard.com,Apollo Tyres Ltd drops for fifth straight session,positive,0.055666130036115646,11497.900390625,11497.900390625,11657.0498046875,11484.4501953125,337500,True,2019-05-07
2019-05-07,2019-05-07,www.business-standard.com,IndusInd Bank Ltd down for fifth straight session,positive,0.05609752982854843,11497.900390625,11497.900390625,11657.0498046875,11484.4501953125,337500,True,2019-05-07
2019-05-08,2019-05-08,www.business-standard.com,REC Ltd drops for fifth straight session,neutral,0.04187776893377304,11359.4501953125,11359.4501953125,11479.099609375,11346.9501953125,372800,True,2019-05-08
2019-05-08,2019-05-08,hindi.business-standard.com,"बिजनेस स्टैंडर्ड - बाजार के लुढ़कने पर नहीं लगी रोक , सेंसेक्स 487 अंक और निफ्टी 138 अंक टूटा",positive,0.7561349272727966,11359.4501953125,11359.4501953125,11479.099609375,11346.9501953125,372800,True,2019-05-08
2019-05-08,2019-05-08,articles.economictimes.indiatimes.com,Share market update : 124 stocks hit 52 - week lows on NSE,negative,-0.80902099609375,11359.4501953125,11359.4501953125,11479.099609375,11346.9501953125,372800,True,2019-05-08
2019-05-08,2019-05-08,economictimes.indiatimes.com,Cadila Healthcare share price : Share market update : 124 stocks hit 52 - week lows on NSE,positive,0.8856615424156189,11359.4501953125,11359.4501953125,11479.099609375,11346.9501953125,372800,True,2019-05-08
2019-05-09,2019-05-09,www.business-standard.com,Bajaj Holdings & Investment Ltd eases for fifth straight session,neutral,0.03380651772022247,11301.7998046875,11301.7998046875,11357.599609375,11255.0498046875,373000,True,2019-05-09
2019-05-09,2019-05-09,www.business-standard.com,Mahindra & Mahindra Ltd slips for fifth straight session,neutral,0.030368085950613022,11301.7998046875,11301.7998046875,11357.599609375,11255.0498046875,373000,True,2019-05-09
2019-05-09,2019-05-09,www.business-standard.com,Allahabad Bank slips for fifth straight session,neutral,0.04641472548246384,11301.7998046875,11301.7998046875,11357.599609375,11255.0498046875,373000,True,2019-05-09
2019-05-10,2019-05-10,www.business-standard.com,Hindustan Zinc Ltd slips for fifth straight session,neutral,0.03930198773741722,11278.900390625,11278.900390625,11345.7998046875,11251.0498046875,387300,True,2019-05-10
2019-05-10,2019-05-10,economictimes.indiatimes.com,Eveready Industries share price : Share market update : 85 stocks hit 52 - week lows on NSE,positive,0.8331441879272461,11278.900390625,11278.900390625,11345.7998046875,11251.0498046875,387300,True,2019-05-10
2019-05-10,2019-05-10,articles.economictimes.indiatimes.com,Share market update : 85 stocks hit 52 - week lows on NSE,negative,-0.80902099609375,11278.900390625,11278.900390625,11345.7998046875,11251.0498046875,387300,True,2019-05-10
2019-05-10,2019-05-10,www.business-standard.com,"D B Corp Ltd spurts 0 . 11 %, up for five straight sessions",neutral,0.026033665984869003,11278.900390625,11278.900390625,11345.7998046875,11251.0498046875,387300,True,2019-05-10
2019-05-10,2019-05-10,www.business-standard.com,D B Corp Ltd up for five straight sessions,neutral,0.026033665984869003,11278.900390625,11278.900390625,11345.7998046875,11251.0498046875,387300,True,2019-05-10
2019-05-10,2019-05-10,www.business-standard.com,Godrej Industries Ltd extends losses,positive,0.0663561001420021,11278.900390625,11278.900390625,11345.7998046875,11251.0498046875,387300,True,2019-05-10
2019-05-14,2019-05-14,articles.economictimes.indiatimes.com,Share market update : 236 stocks hit 52 - week lows on NSE,negative,-0.80902099609375,11222.0498046875,11222.0498046875,11294.75,11108.2998046875,398100,True,2019-05-14
2019-05-14,2019-05-14,economictimes.indiatimes.com,Central bank of India share price : Share market update : 236 stocks hit 52 - week lows on NSE,positive,0.8856615424156189,11222.0498046875,11222.0498046875,11294.75,11108.2998046875,398100,True,2019-05-14
2019-05-24,2019-05-24,economictimes.indiatimes.com,Jubilant Life Sciences share price : Stock market update : 53 stocks hit 52 - week lows on NSE,positive,0.868632435798645,11844.099609375,11844.099609375,11859.0,11658.099609375,374600,True,2019-05-24
2019-05-27,2019-05-27,economictimes.indiatimes.com,Jaypee Infratech share price : Stock market update : 41 stocks hit 52 - week lows on NSE,positive,0.8885008692741394,11924.75,11924.75,11957.150390625,11812.400390625,348400,True,2019-05-27
2019-05-28,2019-05-28,www.business-standard.com,NSE launches new brand identity for Nifty indices,positive,0.5320956110954285,11928.75,11928.75,11958.5498046875,11864.900390625,598300,True,2019-05-28
2019-05-28,2019-05-28,www.business-standard.com,Tata Elxsi Ltd extends gains,neutral,0.038813233375549316,11928.75,11928.75,11958.5498046875,11864.900390625,598300,True,2019-05-28
2019-05-28,2019-05-28,www.business-standard.com,Infibeam Avenues Ltd spikes around 4 . 50 % ,positive,0.08453091979026794,11928.75,11928.75,11958.5498046875,11864.900390625,598300,True,2019-05-28
2019-05-28,2019-05-28,www.business-standard.com,Bharat Forge Ltd rises for third straight session,positive,0.08902375400066376,11928.75,11928.75,11958.5498046875,11864.900390625,598300,True,2019-05-28
2019-05-28,2019-05-28,www.business-standard.com,"Tata Elxsi Ltd soars 1 . 7 %, up for third straight session",neutral,0.038813233375549316,11928.75,11928.75,11958.5498046875,11864.900390625,598300,True,2019-05-28
2019-05-29,2019-05-29,economictimes.indiatimes.com,Blue Star share price : Share market update : 24 stocks hit 52 - week highs on NSE,positive,0.8856615424156189,11861.099609375,11861.099609375,11931.900390625,11836.7998046875,318100,True,2019-05-29
2019-05-29,2019-05-29,articles.economictimes.indiatimes.com,Stock market update : 32 stocks hit 52 - week lows on NSE,negative,-0.80902099609375,11861.099609375,11861.099609375,11931.900390625,11836.7998046875,318100,True,2019-05-29
2019-05-29,2019-05-29,economictimes.indiatimes.com,Jubilant Life Sciences share price : Stock market update : 32 stocks hit 52 - week lows on NSE,positive,0.8636115193367004,11861.099609375,11861.099609375,11931.900390625,11836.7998046875,318100,True,2019-05-29
2019-05-29,2019-05-29,www.business-standard.com,"GAIL ( India ) Ltd spurts 1 . 79 %, rises for fifth straight session",positive,0.08375430107116699,11861.099609375,11861.099609375,11931.900390625,11836.7998046875,318100,True,2019-05-29
2019-05-29,2019-05-29,www.business-standard.com,Tata Consultancy Services Ltd jumps 1 . 9 % ,neutral,0.03985203057527542,11861.099609375,11861.099609375,11931.900390625,11836.7998046875,318100,True,2019-05-29
2019-05-30,2019-05-30,economictimes.indiatimes.com,Info Edge share price : Share market update : 19 stocks hit 52 - week highs on NSE,positive,0.8415859341621399,11945.900390625,11945.900390625,11968.5498046875,11859.400390625,421200,True,2019-05-30
2019-05-30,2019-05-30,articles.economictimes.indiatimes.com,Stock market update : 34 stocks hit 52 - week lows on NSE,negative,-0.80902099609375,11945.900390625,11945.900390625,11968.5498046875,11859.400390625,421200,True,2019-05-30
2019-05-30,2019-05-30,economictimes.indiatimes.com,Manpasand Beverages share price : Stock market update : 34 stocks hit 52 - week lows on NSE,positive,0.8331441879272461,11945.900390625,11945.900390625,11968.5498046875,11859.400390625,421200,True,2019-05-30
2019-05-31,2019-05-31,www.business-standard.com,MRF Ltd drops for fifth straight session,neutral,0.04158232361078262,11922.7998046875,11922.7998046875,12039.25,11829.4501953125,438900,True,2019-05-31
2019-05-31,2019-05-31,www.business-standard.com,Godrej Industries Ltd up for third straight session,neutral,0.04315652325749397,11922.7998046875,11922.7998046875,12039.25,11829.4501953125,438900,True,2019-05-31
2019-05-31,2019-05-31,articles.economictimes.indiatimes.com,Stock market update : 37 stocks hit 52 - week lows on NSE,negative,-0.80902099609375,11922.7998046875,11922.7998046875,12039.25,11829.4501953125,438900,True,2019-05-31
2019-05-31,2019-05-31,economictimes.indiatimes.com,HDFC Bank share price : Share market update : 24 stocks hit 52 - week highs on NSE,positive,0.8885008692741394,11922.7998046875,11922.7998046875,12039.25,11829.4501953125,438900,True,2019-05-31
2019-05-31,2019-05-31,economictimes.indiatimes.com,Jubilant Life Sciences share price : Stock market update : 37 stocks hit 52 - week lows on NSE,positive,0.868632435798645,11922.7998046875,11922.7998046875,12039.25,11829.4501953125,438900,True,2019-05-31
2019-06-03,2019-06-03,prime.economictimes.indiatimes.com,Sebi dont get socialistic on the Sensex or the Nifty 50 . The two indices reflect market sentiment accurately . ,positive,0.8365052938461304,12088.5498046875,12088.5498046875,12103.0498046875,11920.099609375,315300,True,2019-06-03
2019-06-03,2019-06-03,economictimes.indiatimes.com,hdfc share price : Share market update : 23 stocks hit 52 - week highs on NSE,positive,0.431806743144989,12088.5498046875,12088.5498046875,12103.0498046875,11920.099609375,315300,True,2019-06-03
2019-06-03,2019-06-03,www.business-standard.com,"Reliance Industries Ltd soars 1 . 24 %, rises for third straight session",positive,0.160297229886055,12088.5498046875,12088.5498046875,12103.0498046875,11920.099609375,315300,True,2019-06-03
2019-06-03,2019-06-03,www.business-standard.com,Bank of Baroda down for fifth straight session,positive,0.09195788204669952,12088.5498046875,12088.5498046875,12103.0498046875,11920.099609375,315300,True,2019-06-03
2019-06-03,2019-06-03,www.business-standard.com,Syndicate Bank drops for fifth straight session,positive,0.09301860630512238,12088.5498046875,12088.5498046875,12103.0498046875,11920.099609375,315300,True,2019-06-03
2019-06-03,2019-06-03,www.business-standard.com,Canara Bank extends losing spree,positive,0.17876702547073364,12088.5498046875,12088.5498046875,12103.0498046875,11920.099609375,315300,True,2019-06-03
2019-06-03,2019-06-03,www.business-standard.com,TV18 Broadcast Ltd slips for fifth straight session,neutral,0.03441441059112549,12088.5498046875,12088.5498046875,12103.0498046875,11920.099609375,315300,True,2019-06-03
2019-06-04,2019-06-04,www.business-standard.com,Dish TV India Ltd down for fifth straight session,neutral,0.03385121747851372,12021.650390625,12021.650390625,12095.2001953125,12005.849609375,289200,True,2019-06-04
2019-06-04,2019-06-04,www.business-standard.com,Bharat Forge Ltd slips for fifth straight session,neutral,0.044657133519649506,12021.650390625,12021.650390625,12095.2001953125,12005.849609375,289200,True,2019-06-04
2019-06-04,2019-06-04,www.business-standard.com,MRF Ltd jumps more than 2 % ,neutral,0.036345213651657104,12021.650390625,12021.650390625,12095.2001953125,12005.849609375,289200,True,2019-06-04
2019-06-04,2019-06-04,www.business-standard.com,REC Ltd rises for third straight session,positive,0.17083750665187836,12021.650390625,12021.650390625,12095.2001953125,12005.849609375,289200,True,2019-06-04
2019-06-04,2019-06-04,www.business-standard.com,Welspun Corp Ltd up for third consecutive session,positive,0.15452027320861816,12021.650390625,12021.650390625,12095.2001953125,12005.849609375,289200,True,2019-06-04
2019-06-04,2019-06-04,articles.economictimes.indiatimes.com,Stock market update : 54 stocks hit 52 - week lows on NSE,negative,-0.80902099609375,12021.650390625,12021.650390625,12095.2001953125,12005.849609375,289200,True,2019-06-04
2019-06-04,2019-06-04,economictimes.indiatimes.com,Bajaj Finance share price : Share market update : 33 stocks hit 52 - week highs on NSE,positive,0.7202516198158264,12021.650390625,12021.650390625,12095.2001953125,12005.849609375,289200,True,2019-06-04
2019-06-04,2019-06-04,www.business-standard.com,MRF Ltd up for third consecutive session,neutral,0.036345213651657104,12021.650390625,12021.650390625,12095.2001953125,12005.849609375,289200,True,2019-06-04
2019-06-04,2019-06-04,economictimes.indiatimes.com,Manpasand Beverages share price : Stock market update : 54 stocks hit 52 - week lows on NSE,positive,0.7705899477005005,12021.650390625,12021.650390625,12095.2001953125,12005.849609375,289200,True,2019-06-04
2019-06-06,2019-06-06,articles.economictimes.indiatimes.com,Share market update : 20 stocks hit 52 - week highs on NSE,negative,-0.80902099609375,11843.75,11843.75,12039.7998046875,11830.25,415200,True,2019-06-06
2019-06-06,2019-06-06,economictimes.indiatimes.com,DHFL share price : Stock market update : 69 stocks hit 52 - week lows on NSE,positive,0.8856615424156189,11843.75,11843.75,12039.7998046875,11830.25,415200,True,2019-06-06
2019-06-06,2019-06-06,economictimes.indiatimes.com,HDFC Bank share price : Share market update : 20 stocks hit 52 - week highs on NSE,positive,0.8885008692741394,11843.75,11843.75,12039.7998046875,11830.25,415200,True,2019-06-06
2019-06-06,2019-06-06,articles.economictimes.indiatimes.com,Stock market update : 69 stocks hit 52 - week lows on NSE,negative,-0.80902099609375,11843.75,11843.75,12039.7998046875,11830.25,415200,True,2019-06-06
