candidate,sentiment_score,sentiment_score_median,sentiment_count,sentiment_label,open,high,low,close,volume,title_sample,return_pct,log_return,next_day_return,next_day_dir,high_low_spread,open_close_gap,ret_mean_3d,ret_std_3d,ret_mean_7d,ret_std_7d,ret_mean_14d,ret_std_14d,sentiment_lag_1,return_lag_1,sentiment_lag_2,return_lag_2,sentiment_lag_3,return_lag_3,sentiment_label_enc
2018-10-19,0.08084916695952415,0.08084916695952415,2,neutral,10303.5498046875,10303.5498046875,10380.099609375,10249.599609375,357500,ITC Ltd gains for fifth session; Hindustan Unilever Ltd up for third consecutive session,-0.01790365329596677,-0.01806586270717919,-0.0024976204291516924,0,-0.007468565368883503,-0.00523607847151434,-0.00509463922971376,0.014769659589580465,0.0007986478664606349,0.013908130444249572,-0.004175171558037268,0.014468239391132507,0.16651808843016624,-0.008441527654673542,0.15927286317142153,0.011061263261499032,-0.02060312479734423,0.008525355344553454,1
2018-10-22,0.34569947918256116,0.407733142375946,3,positive,10245.25,10245.25,10408.5498046875,10224.0,297300,"IndusInd Bank Ltd drops for fifth straight session; Biocon Ltd soars 2 . 71 %, gains for fifth straight session; NIIT Technologies Ltd spurts 1 . 19 %, up for five straight sessions",-0.0024976204291516924,-0.0025007446862788936,-0.011898512385074334,0,-0.015972203118886932,-0.0020741319147897807,-0.009614267126597334,0.00776968149766143,-0.0006920754379526249,0.013570579427016352,-0.005076861751817778,0.013890218449828611,0.08084916695952415,-0.01790365329596677,0.16651808843016624,-0.008441527654673542,0.15927286317142153,0.011061263261499032,2
2018-10-23,0.0351500622928142,0.0352914929389953,3,neutral,10146.7998046875,10146.7998046875,10222.099609375,10102.349609375,302600,Godrej Industries Ltd down for fifth straight session; Zee Entertainment Enterprises Ltd drops for fifth straight session; Hindalco Industries Ltd drops for fifth straight session,-0.011898512385074334,-0.011969866251611757,0.0024103883630104406,1,-0.007453692220037765,-0.004380710782523316,-0.010766595370064266,0.00776513935934174,-0.0004357914168934908,0.013298353042293041,-0.004999221392282276,0.013845578341209084,0.34569947918256116,-0.0024976204291516924,0.08084916695952415,-0.01790365329596677,0.16651808843016624,-0.008441527654673542,1
2018-10-24,0.16616700110690932,0.0511070489883422,7,positive,10224.75,10224.75,10290.650390625,10126.7001953125,351400,Indian Bank eases for fifth straight session; Tata Power Company Ltd drops for fifth straight session; GAIL ( India ) Ltd eases for fifth straight session,0.0024103883630104406,0.002407488036653817,-0.004680734070407366,0,-0.0065075877979980405,-0.00958945741338419,-0.003995248150405195,0.007271060909402093,-0.0026777581136862016,0.010725851764284495,-0.004637786768534602,0.013977051724728842,0.0351500622928142,-0.011898512385074334,0.34569947918256116,-0.0024976204291516924,0.08084916695952415,-0.01790365329596677,2
2018-10-25,0.04352776706218715,0.04352776706218715,2,neutral,10124.900390625,10124.900390625,10166.599609375,10079.2998046875,0,"United Spirits Ltd spurts 1 . 66 %, rises for third straight session; Tech Mahindra Ltd down for fifth straight session",-0.004680734070407366,-0.004691723010405898,-0.007416189760050207,0,-0.004137114636733722,-0.004503805882349537,-0.0047229526974904195,0.007154543798453508,-0.004564342315823462,0.009520601681609241,-0.005118659217443073,0.013844387613864351,0.16616700110690932,0.0024103883630104406,0.0351500622928142,-0.011898512385074334,0.34569947918256116,-0.0024976204291516924,1
2018-10-26,0.040000254288315724,0.0398928429931402,4,neutral,10030.0,10030.0,10128.849609375,10004.5498046875,364300,"Jubilant Foodworks Ltd eases for fifth straight session; Indian Bank spurts 1 . 9 %, gains for third straight session; PVR Ltd spurts 2 . 41 %, gains for third straight session",-0.007416189760050207,-0.007443826419248807,0.047223533745730295,1,-0.009880465518666849,-0.002537407309322034,-0.0032288451558157107,0.005071626511030643,-0.007203978461759067,0.0065707796288536225,-0.0036953199516418034,0.012324676239371097,0.04352776706218715,-0.004680734070407366,0.16616700110690932,0.0024103883630104406,0.0351500622928142,-0.011898512385074334,1
2018-11-05,0.1291039069848401,0.0797146931290626,7,positive,10524.0,10524.0,10558.7998046875,10477.0,301900,"What the true P / E ratio ? - The Hindu BusinessLine; Infibeam Avenues Ltd spurts 5 . 43 %, up for five straight sessions; Procter & Gamble Hygiene and Health Care Ltd rises for third straight session",0.047223533745730295,0.04614240838026158,0.001379230248401253,1,-0.0033215428736756707,-0.004465982516153554,0.011708869971757574,0.030786997039192493,0.0007481731668700523,0.021514399898689193,0.0016102473470423723,0.0167048251971109,0.040000254288315724,-0.007416189760050207,0.04352776706218715,-0.004680734070407366,0.16616700110690932,0.0024103883630104406,2
2018-11-06,0.3906802088022232,0.41492074728012085,4,positive,10530.0,10530.0,10600.25,10491.4501953125,0,"बिजनेस स्टैंडर्ड - बाजार में मामूली उछाल , सेंसेक्स 40 अंक बढ़कर बंद; Bajaj Finserv Ltd spurts 1 . 44 %, rises for third straight session; Reliance Industries Ltd rises for third consecutive session",0.001379230248401253,0.0013782799840174366,0.0050898029412900225,1,-0.006695928464816729,-0.0036609501127730293,0.013728858078027114,0.029338708677185122,0.0035028708160654842,0.019902284235213206,0.0021507593412630594,0.016554843440852913,0.1291039069848401,0.047223533745730295,0.040000254288315724,-0.007416189760050207,0.04352776706218715,-0.004680734070407366,2
2018-11-09,0.10243671014904972,0.0979735553264617,11,positive,10585.2001953125,10585.2001953125,10619.5498046875,10544.849609375,296600,"Divis Laboratories Ltd up for third consecutive session; Tata Motors Ltd gains for third straight session; Hero MotoCorp Ltd spurts 1 . 99 %, up for third straight session",0.0050898029412900225,0.005076893679502756,-0.0076624900003945395,0,-0.00325747740816153,-0.003811981369551108,0.01789752231180719,0.025464746167873815,0.004586788440414301,0.01972685911452885,0.0019473565012308378,0.016495663748435224,0.3906802088022232,0.001379230248401253,0.1291039069848401,0.047223533745730295,0.040000254288315724,-0.007416189760050207,2
2018-11-12,0.07219882992406682,0.05560864880681035,6,neutral,10482.2001953125,10482.2001953125,10645.5,10464.0498046875,259700,"Jagran Prakashan Ltd spurts 0 . 27 %, up for five straight sessions; D B Corp Ltd soars 0 . 03 %, up for fifth straight session; Mindtree Ltd spurts 0 . 6 %, up for fifth straight session",-0.0076624900003945395,-0.007691997708555854,0.006560594789432939,1,-0.015605793907283186,-0.001731543978058787,-0.000397818936901088,0.006559243224097703,0.0051919344953685565,0.019194661106349514,0.002378071539237533,0.016130565343835807,0.10243671014904972,0.0050898029412900225,0.3906802088022232,0.001379230248401253,0.1291039069848401,0.047223533745730295,1
2018-11-14,0.30499668916066486,0.2852315604686737,3,positive,10576.2998046875,10576.2998046875,10651.599609375,10532.7001953125,384500,"Tata Steel Ltd soars 1 . 77 %, up for third straight session; Jubilant Foodworks Ltd soars 2 . 05 %, gains for fifth straight session; Bharat Forge Ltd rises for third consecutive session",0.006560594789432939,0.006539167752451242,0.0023545533650086714,1,-0.007149145356003926,-0.004122387808605454,0.0013293025767761406,0.007821768181062809,0.005784821127714628,0.019158486892793536,0.0015535315070142133,0.01554943101235525,0.07219882992406682,-0.0076624900003945395,0.10243671014904972,0.0050898029412900225,0.3906802088022232,0.001379230248401253,2
2018-11-15,0.32342759147286415,0.4003022909164428,9,positive,10616.7001953125,10616.7001953125,10646.5,10557.5,0,"Den Networks Ltd soars 0 . 14 %, rises for fifth straight session; D B Corp Ltd gains for third straight session; ICICI Bank Ltd spurts 1 . 2 %, gains for third straight session",0.0023545533650086714,0.0023517857477180592,0.0069761203528297955,1,-0.0028226194352356146,-0.0055761389342649185,0.00041755271801569016,0.007306710194368821,0.006789862189916919,0.01869694207925449,0.0011127599370467287,0.015423553059731929,0.30499668916066486,0.006560594789432939,0.07219882992406682,-0.0076624900003945395,0.10243671014904972,0.0050898029412900225,2
2018-11-16,0.0429736282676458,0.0429736282676458,2,neutral,10682.2001953125,10682.2001953125,10695.150390625,10631.150390625,342800,Central Bank of India drops for fifth straight session; Infibeam Avenues Ltd down for fifth straight session,0.0069761203528297955,0.006951899803643219,0.005422688226980332,1,-0.0012181367807495257,-0.004778959741823728,0.005297089502423802,0.0025567664272385087,0.008845906491756919,0.01763559568784191,0.0008209640149989261,0.015258622041198067,0.32342759147286415,0.0023545533650086714,0.30499668916066486,0.006560594789432939,0.07219882992406682,-0.0076624900003945395,1
2018-11-19,0.24014462613397175,0.1707184910774231,9,positive,10763.400390625,10763.400390625,10774.7001953125,10688.7998046875,272100,Welspun Corp Ltd rises for third straight session; NIIT Technologies Ltd slips for fifth straight session; Jindal Stainless ( Hisar ) Ltd eases for fifth straight session,0.005422688226980332,0.005408038390311098,-0.004486022396216205,0,-0.0010571630953874304,-0.006930949628379304,0.004917787314939599,0.002351789542872322,0.002874357131935496,0.005088315846722814,0.0018112651494027743,0.015059840817492887,0.0429736282676458,0.0069761203528297955,0.32342759147286415,0.0023545533650086714,0.30499668916066486,0.006560594789432939,2
2018-11-20,0.0678471345454454,0.0538867004215717,4,positive,10656.2001953125,10656.2001953125,10740.849609375,10640.849609375,295200,"Punjab National Bank spurts 0 . 14 %, up for five straight sessions; TV18 Broadcast Ltd up for five straight sessions; Mahindra & Mahindra Ltd rises for third straight session",-0.004486022396216205,-0.004496114789130237,-0.007377230473292085,0,-0.007955136776664956,-0.001440530926235084,0.0026375953945313078,0.006217936608224272,0.002036463896990145,0.005807625387144913,0.0027696673565278146,0.01410538032885883,0.24014462613397175,0.005422688226980332,0.0429736282676458,0.0069761203528297955,0.32342759147286415,0.0023545533650086714,2
2018-11-21,0.046596948988735655,0.046596948988735655,2,neutral,10600.0498046875,10600.0498046875,10671.2998046875,10562.349609375,300900,Zee Media Corporation Ltd down for fifth straight session; Reliance Infrastructure Ltd up for third consecutive session,-0.007377230473292085,-0.00740457681453744,-0.004766894794914767,0,-0.006745658175976248,-0.0035566054883844423,-0.0021468548808426524,0.006712917263167289,0.0002554591234784155,0.00657599158782913,0.002421123781946358,0.014304429822495643,0.0678471345454454,-0.004486022396216205,0.24014462613397175,0.005422688226980332,0.0429736282676458,0.0069761203528297955,1
2018-11-22,0.0561416037380695,0.0561416037380695,1,positive,10526.75,10526.75,10646.25,10512.0,239500,ICICI Bank Ltd drops for fifth straight session,-0.004766894794914767,-0.004778292673993392,-0.0021166286149162383,0,-0.011367960426179604,-0.0014011922008217161,-0.005543382554807685,0.0015943559725431996,0.0006691155814040974,0.006066222480207793,0.0029305250383863273,0.013875823022719194,0.046596948988735655,-0.007377230473292085,0.0678471345454454,-0.004486022396216205,0.24014462613397175,0.005422688226980332,2
2018-11-26,-0.004659861326217651,-0.004659861326217651,2,negative,10628.599609375,10628.599609375,10637.7998046875,10489.75,0,Coal India Ltd .: Share market update : Over 60 stocks plumb 52 - week lows on NSE; Share market update : Over 60 stocks plumb 52 - week lows on NSE,-0.0021166286149162383,-0.00211887183920375,0.020029038764031615,1,-0.0008770652601348936,-0.013063772696125192,-0.0047535846277076965,0.002630326186711355,-0.0005704877620743565,0.005524021171224604,0.0026071666828201357,0.013941469430126809,0.0561416037380695,-0.004766894794914767,0.046596948988735655,-0.007377230473292085,0.0678471345454454,-0.004486022396216205,0
2018-11-28,0.1868709027767181,0.1868709027767181,1,positive,10728.849609375,10728.849609375,10757.7998046875,10699.849609375,424500,"MRF Ltd spurts 0 . 47 %, up for fifth straight session",0.020029038764031615,0.019831096267436288,0.012640364578722307,1,-0.0027056637587816565,-0.0027029924974117862,0.0043818384514002036,0.013615510857985456,0.0019544387235003497,0.009611162872779286,0.0043721504567086344,0.014500756451464685,-0.004659861326217651,-0.0021166286149162383,0.0561416037380695,-0.004766894794914767,0.046596948988735655,-0.007377230473292085,2
2018-11-30,0.7715036869049072,0.7715036869049072,1,positive,10876.75,10876.75,10922.4501953125,10835.099609375,453900,"बिजनेस स्टैंडर्ड - बाजार में मामूली बढ़त , सेंसेक्स 36 , 194 पर बंद",0.012640364578722307,0.012561142072762146,0.0009459996095588785,1,-0.004217791894867141,-0.0038293047670489807,0.010184258242612562,0.01127528224327254,0.002763616470056423,0.010316936360671315,0.0058047614809066716,0.014234844433208176,0.1868709027767181,0.020029038764031615,-0.004659861326217651,-0.0021166286149162383,0.0561416037380695,-0.004766894794914767,2
2018-12-03,0.07568465918302533,0.0702504143118858,5,positive,10883.75,10883.75,10941.2001953125,10845.349609375,409700,"Punjab National Bank gains for third straight session; Lupin Ltd soars 0 . 59 %, gains for fifth straight session; Bank of Baroda up for third straight session",0.0009459996095588785,0.0009455524339246648,-0.001106465022540748,0,-0.005297219304284904,-0.003528231595268175,0.0112051343174376,0.009622136471177536,0.0021240895247105008,0.010263244781477747,0.0024992233283229986,0.007792111715317385,0.7715036869049072,0.012640364578722307,0.1868709027767181,0.020029038764031615,-0.004659861326217651,-0.0021166286149162383,2
2018-12-04,0.12101638037711379,0.13149010390043256,8,positive,10869.5,10869.5,10890.9501953125,10833.349609375,322100,"Infosys Ltd gains for third straight session; HCL Technologies Ltd spurts 1 . 88 % ; NIIT Technologies Ltd spurts 1 . 89 %, up for third straight session",-0.001106465022540748,-0.0011070776068742494,-0.007883010993072426,0,-0.001980015054063921,-0.0033258558926353558,0.004159966388580146,0.007415592886885664,0.0026068834352355663,0.009975941342570878,0.0023216736661128556,0.007847715661851948,0.07568465918302533,0.0009459996095588785,0.7715036869049072,0.012640364578722307,0.1868709027767181,0.020029038764031615,2
2018-12-05,0.1617560336987177,0.1113009005784988,3,positive,10782.900390625,10782.900390625,10821.0498046875,10747.9501953125,312300,"Wipro Ltd spurts 0 . 81 %, gains for five straight sessions; MRF Ltd eases for fifth straight session; RBL Bank Ltd spurts 0 . 65 %, up for fifth straight session",-0.007883010993072426,-0.007914246184090055,-0.014858665365061863,0,-0.0035494595126741553,-0.0032412610750709356,-0.0026811588020180985,0.004620346570300428,0.002534629075266946,0.010061769590495663,0.0013950440993726807,0.008251239490918981,0.12101638037711379,-0.001106465022540748,0.07568465918302533,0.0009459996095588785,0.7715036869049072,0.012640364578722307,2
2018-12-06,-0.004237472478832559,0.033096294850111,7,neutral,10601.150390625,10601.150390625,10722.650390625,10588.25,318500,"Nifty , Sensex mark two - week closing low ; Reliance Industries top drag; Nifty , Sensex mark two - week closing low ; Reliance Industries top drag; Axis Bank Ltd drops for fifth straight session",-0.014858665365061863,-0.014970161164290896,0.0010482949850070256,1,-0.011474984062522136,-0.0012168859180045502,-0.007949380460225012,0.0068763403962308674,0.0010929475652459322,0.0118469445102955,0.0008810315733250149,0.009044860903311297,0.1617560336987177,-0.007883010993072426,0.12101638037711379,-0.001106465022540748,0.07568465918302533,0.0009459996095588785,1
2018-12-07,0.09100426733493801,0.10987146571278565,10,positive,10693.7001953125,10693.7001953125,10704.5498046875,10599.349609375,325800,Apollo Tyres Ltd down for fifth straight session; Hathway Cable & Datacom Ltd unchanged for five straight sessions; United Spirits Ltd slips for fifth straight session,0.0010482949850070256,0.0010477459075158473,-0.0036369971845634508,0,-0.0010236108605572976,-0.008823006463081678,-0.007231127124375754,0.007973491163120806,0.0015450795080921129,0.01176414196418215,0.0004872958730088782,0.00889737974990612,-0.004237472478832559,-0.014858665365061863,0.1617560336987177,-0.007883010993072426,0.12101638037711379,-0.001106465022540748,2
2018-12-12,0.6924257278442383,0.6924257278442383,1,positive,10737.599609375,10737.599609375,10752.2001953125,10560.7998046875,360500,"बिजनेस स्टैंडर्ड - आज खूब चढ़ा बाजार , सेंसेक्स 629 अंक और निफ्टी 188 अंक मजबूत",-0.0036369971845634508,-0.0036436271391227498,0.018114139859235934,1,-0.0013825265327934166,-0.016465486805182797,-0.005815789188206096,0.008174239893777172,-0.0018357827702786109,0.008520130845794472,5.932797661086945e-05,0.00894462758729834,0.09100426733493801,0.0010482949850070256,-0.004237472478832559,-0.014858665365061863,0.1617560336987177,-0.007883010993072426,2
2018-12-14,0.02168649435043335,0.02168649435043335,2,negative,10805.4501953125,10805.4501953125,10815.75,10752.099609375,340100,Colgate Palmolive share price : Share market update : 20 stocks hit 52 - week lows on NSE; Share market update : 20 stocks hit 52 - week lows on NSE,0.018114139859235934,0.01795203351235695,0.008626222167727127,1,-0.0009579342697420108,-0.004937377432052203,0.005175145886559836,0.011447758053316395,-0.0010538148730623784,0.010162972269341642,0.0008549007984970222,0.010035919430162552,0.6924257278442383,-0.0036369971845634508,0.09100426733493801,0.0010482949850070256,-0.004237472478832559,-0.014858665365061863,0
2018-12-17,0.014466077089309692,0.014466077089309692,2,negative,10888.349609375,10888.349609375,10900.349609375,10844.849609375,296900,Share market update : 25 stocks hit 52 - week lows on NSE; Share market update : 25 stocks hit 52 - week lows on NSE,0.008626222167727127,0.008589228902470296,-0.002374398993762017,0,-0.0011065160359279129,-0.003995095818979396,0.0077011216141332035,0.010905037778487052,4.335977810451411e-05,0.010808895609053189,0.0010837246514075075,0.010183514329792186,0.02168649435043335,0.018114139859235934,0.6924257278442383,-0.0036369971845634508,0.09100426733493801,0.0010482949850070256,0
2018-12-18,0.4193949028849602,0.7918211221694946,8,positive,10908.7001953125,10908.7001953125,10915.400390625,10819.099609375,286100,NSE gets Sebi nod to launch weekly options on Nifty50 index; Weekly options on Nifty 50 soon : NSE - The Hindu BusinessLine; NSE gets Sebi nod to launch weekly options on Nifty 50,-0.002374398993762017,-0.0023772223491196425,0.010065568721692397,1,-0.0006192932456869262,-0.008213681220793072,0.00812198767773368,0.010253572323750165,-0.00013777364635566717,0.010841948940027785,0.0012345548944399495,0.010110046692678672,0.014466077089309692,0.008626222167727127,0.02168649435043335,0.018114139859235934,0.6924257278442383,-0.0036369971845634508,2
2018-12-19,-0.006399720907211304,-0.006399720907211304,2,negative,10967.2998046875,10967.2998046875,10985.150390625,10928.0,312100,Share market update : 29 stocks hit 52 - week lows on NSE; bata india share price : Share market update : 29 stocks hit 52 - week lows on NSE,0.010065568721692397,0.01001524827241494,0.0526262453674049,1,-0.0016334723588488287,-0.0035833619384329214,0.005439130631885836,0.0068048779220321,0.0024263091700393075,0.010827318766329936,0.0024804691226531267,0.010041687338927895,0.4193949028849602,-0.002374398993762017,0.014466077089309692,0.008626222167727127,0.02168649435043335,0.018114139859235934,0
2019-03-20,-0.0021788477897644043,-0.0021788477897644043,2,negative,11521.0498046875,11521.0498046875,11556.099609375,11503.099609375,366300,Share market update : 16 stocks hit 52 - week highs on NSE; RIL share price : Share market update : 16 stocks hit 52 - week highs on NSE,0.0526262453674049,0.0512882274737484,-0.005959246378396288,0,-0.003046987844818321,-0.0015580346944769488,0.020105805031778428,0.028842199619787453,0.012067010703248846,0.019468120766952153,0.006579979134247389,0.016496274961123766,-0.006399720907211304,0.010065568721692397,0.4193949028849602,-0.002374398993762017,0.014466077089309692,0.008626222167727127,0
2019-03-22,0.27582792441050213,0.7841107845306396,3,positive,11456.900390625,11456.900390625,11572.7998046875,11434.5498046875,386200,HDFC Bank share price : Share market update : 14 stocks hit 52 - week highs on NSE; Shirpur Gold Refinery share price : Share market update : 17 stocks hit 52 - week lows on NSE; Share market update : 14 stocks hit 52 - week highs on NSE,-0.005959246378396288,-0.005977073546704806,-0.010752517362957126,0,-0.010135896562800223,-0.001950840556821907,0.018910855903567003,0.0302777854172281,0.0110659333656198,0.020291891297685605,0.006305506436855957,0.016683014473872063,-0.0021788477897644043,0.0526262453674049,-0.006399720907211304,0.010065568721692397,0.4193949028849602,-0.002374398993762017,2
2019-03-25,-0.0021788477897644043,-0.0021788477897644043,2,negative,11354.25,11354.25,11395.650390625,11311.599609375,294500,Arvind Fashions share price : Share market update : 11 stocks hit 52 - week highs on NSE; Share market update : 11 stocks hit 52 - week highs on NSE,-0.010752517362957126,-0.01081074343852415,0.0036113889589624026,1,-0.003659994346925748,-0.003756337109452408,0.011971493875350495,0.0352895235989859,0.010049430482992132,0.021304149804211178,0.004106823856356761,0.01676342309526999,0.27582792441050213,-0.005959246378396288,-0.0021788477897644043,0.0526262453674049,-0.006399720907211304,0.010065568721692397,0
2019-03-26,0.028051468233267467,0.0444364920258522,3,negative,11483.25,11483.25,11496.75,11352.4501953125,282600,Bosch Ltd slips for fifth straight session; Share market update : 11 stocks hit 52 - week highs on NSE; Arvind Fashions share price : Share market update : 11 stocks hit 52 - week highs on NSE,0.0036113889589624026,0.0036048835515224945,0.005333633149300354,1,-0.0011891705990988832,-0.011390486551063506,-0.004366791594130337,0.007313165209823168,0.0079776089258102,0.02109329483773559,0.0034618970263739107,0.01658257127268137,-0.0021788477897644043,-0.010752517362957126,0.27582792441050213,-0.005959246378396288,-0.0021788477897644043,0.0526262453674049,0
2019-03-27,-0.00786241888999939,-0.00786241888999939,2,negative,11445.0498046875,11445.0498046875,11546.2001953125,11413.0,350400,HDFC Bank share price : Share market update : 13 stocks hit 52 - week highs on NSE; Share market update : 13 stocks hit 52 - week highs on NSE,0.005333633149300354,0.005319459702986865,0.021278332548409606,1,-0.00886273465565583,-0.002800320246258212,-0.0006024984182314563,0.008832253092869625,0.007507239066034946,0.02111312268394605,0.00377529942206973,0.016572823610717425,0.028051468233267467,0.0036113889589624026,-0.0021788477897644043,-0.010752517362957126,0.27582792441050213,-0.005959246378396288,0
2019-04-02,-0.0021788477897644043,-0.0021788477897644043,2,negative,11713.2001953125,11713.2001953125,11729.349609375,11655.849609375,386100,McNally Bharat share price : Share market update : 21 stocks hit 52 - week lows on NSE; Share market update : 21 stocks hit 52 - week lows on NSE,0.021278332548409606,0.02105510981670403,-0.0022906282806296474,0,-0.0013855201125373777,-0.004896235442168153,0.01007445155222412,0.009740982665794158,0.010886200714916607,0.02116072725982154,0.00537421353428047,0.017135867573397714,-0.00786241888999939,0.005333633149300354,0.028051468233267467,0.0036113889589624026,-0.0021788477897644043,-0.010752517362957126,0
2019-04-03,-0.20706844329833984,-0.20706844329833984,2,negative,11643.9501953125,11643.9501953125,11761.0,11629.150390625,365800,Share market update : 23 stocks hit 52 - week lows on NSE; Rcom share price : Share market update : 23 stocks hit 52 - week lows on NSE,-0.0022906282806296474,-0.002293255782776992,-0.00601507358344,0,-0.010065206894379947,-0.001271029542316142,0.008107112472360104,0.012026766785249311,0.009121029714584885,0.021747807758768112,0.005773669442312097,0.016866113808402455,-0.0021788477897644043,0.021278332548409606,-0.00786241888999939,0.005333633149300354,0.028051468233267467,0.0036113889589624026,0
2019-04-04,0.02127861976623535,0.02127861976623535,2,negative,11598.0,11598.0,11662.5498046875,11559.2001953125,349000,Cox & Kings share price : Share market update : 27 stocks hit 52 - week lows on NSE; Share market update : 27 stocks hit 52 - week lows on NSE,-0.00601507358344,-0.006033237011411475,0.004351495245138004,1,-0.00558427950003637,-0.003345387539877565,0.004324210228113319,0.014800323339105888,0.0007436984358927574,0.010668824774808733,0.006405354569570801,0.01618582046136356,-0.20706844329833984,-0.0022906282806296474,-0.0021788477897644043,0.021278332548409606,-0.00786241888999939,0.005333633149300354,0
2019-04-05,-0.0353454053401947,-0.0353454053401947,2,negative,11665.9501953125,11665.9501953125,11689.650390625,11609.5,266700,Share market update : 30 stocks hit 52 - week lows on NSE; Rcom share price : Share market update : 30 stocks hit 52 - week lows on NSE,0.004351495245138004,0.004342054866304806,-0.0052026694194410306,0,-0.002041448409707567,-0.004838885334448134,-0.0013180688729772145,0.005251270433949357,0.0022166615249690847,0.010294353786213446,0.006641297445294443,0.016125686810086484,0.02127861976623535,-0.00601507358344,-0.20706844329833984,-0.0022906282806296474,-0.0021788477897644043,0.021278332548409606,0
2019-04-08,-0.1833826502164205,-0.5836847424507141,3,negative,11604.5,11604.5,11710.2998046875,11549.099609375,260900,"Share market update : 27 stocks hit 52 - week lows on NSE; Khaitan Electricals share price : Share market update : 27 stocks hit 52 - week lows on NSE; Sensex above 39 , 000 , Nifty near 11 , 700 - level in early deals",-0.0052026694194410306,-0.005216250429468232,0.0017837395670894374,1,-0.009160870393880475,-0.004774043743806282,-0.002288749252581009,0.005764948861311425,0.0030094969454713843,0.009294165498329152,0.006529463714231758,0.01620767195328307,-0.0353454053401947,0.004351495245138004,0.02127861976623535,-0.00601507358344,-0.20706844329833984,-0.0022906282806296474,0
2019-04-09,0.016311511397361755,0.01134440302848816,4,negative,11671.9501953125,11671.9501953125,11683.900390625,11569.7001953125,300500,Share market update : 25 stocks hit 52 - week lows on NSE; Infosys share price : Share market update : 8 stocks hit 52 - week highs on NSE; Rcom share price : Share market update : 25 stocks hit 52 - week lows on NSE,0.0017837395670894374,0.001782150592931284,0.00017717007812612096,1,-0.0010328872063030345,-0.008760318394869779,0.0003108551309288036,0.004944447090543619,0.0027484041752038175,0.009300108377271235,0.005363006550507009,0.01589441279622152,-0.1833826502164205,-0.0052026694194410306,-0.0353454053401947,0.004351495245138004,0.02127861976623535,-0.00601507358344,0
2019-04-10,-0.028165996074676514,-0.028165996074676514,2,negative,11584.2998046875,11584.2998046875,11680.0498046875,11571.75,359900,Share market update : 24 stocks hit 52 - week lows on NSE; JVL Agro share price : Share market update : 24 stocks hit 52 - week lows on NSE,0.00017717007812612096,0.00017715438536132757,-0.0018320647536025358,0,-0.008274461511871584,-0.0010833459854364107,-0.0010805865914084907,0.0036590902573709447,0.0020117665936074986,0.009265360996934313,0.004759502829821223,0.015921359492490295,0.016311511397361755,0.0017837395670894374,-0.1833826502164205,-0.0052026694194410306,-0.0353454053401947,0.004351495245138004,0
2019-04-11,0.01134440302848816,0.01134440302848816,2,negative,11596.7001953125,11596.7001953125,11606.7001953125,11550.5498046875,279800,Share market update : 26 stocks hit 52 - week lows on NSE; reliance communications share price : Share market update : 26 stocks hit 52 - week lows on NSE,-0.0018320647536025358,-0.0018337450368052825,0.0024457710219591977,1,-0.000865759653790831,-0.0039796140149983734,4.2948297204340825e-05,0.0018116351277888394,-0.001289718735251379,0.003704891463084793,0.004798240989832614,0.01590331640330257,-0.028165996074676514,0.00017717007812612096,0.016311511397361755,0.0017837395670894374,-0.1833826502164205,-0.0052026694194410306,0
2019-04-12,0.15812132755915323,0.431806743144989,3,positive,11643.4501953125,11643.4501953125,11657.349609375,11578.7998046875,246000,Rail Vikas Nigam share price : Share market update : 12 stocks hit 52 - week highs on NSE; Rcom share price : Share market update : 29 stocks hit 52 - week lows on NSE; Share market update : 29 stocks hit 52 - week lows on NSE,0.0024457710219591977,0.002442784991786284,0.005998047853317701,1,-0.0012004192400729681,-0.005552511458418691,0.00026362544882759426,0.002140227938564196,-0.0006130902634529724,0.003918005566307292,0.004253969725565957,0.015839442688072712,0.01134440302848816,-0.0018320647536025358,-0.028165996074676514,0.00017717007812612096,0.016311511397361755,0.0017837395670894374,2
2019-04-15,0.14750958904623984,0.31274841725826263,10,positive,11690.349609375,11690.349609375,11704.599609375,11648.25,290000,"Bajaj Auto Ltd spurts 0 . 71 %, gains for five straight sessions; Eicher Motors Ltd up for fifth straight session; Hero MotoCorp Ltd gains for third straight session",0.005998047853317701,0.005980131172004347,0.007151272052668967,1,-0.001223359732148606,-0.0036012275750280805,0.0022039180405581207,0.003920654984530221,0.0011030699417981277,0.003786244581038869,0.0009233841888454426,0.007693197985610966,0.15812132755915323,0.0024457710219591977,0.01134440302848816,-0.0018320647536025358,-0.028165996074676514,0.00017717007812612096,2
2019-04-16,0.2366474877510752,0.3559138178825378,7,positive,11787.150390625,11787.150390625,11810.9501953125,11731.5498046875,354300,"reliance communications share price : Share market update : 23 stocks hit 52 - week lows on NSE; Share market update : 23 stocks hit 52 - week lows on NSE; RBL Bank Ltd soars 1 . 79 %, Gains for third straight session",0.007151272052668967,0.007125822963559635,0.0005924362448448406,1,-0.00202870081819799,-0.004717050694604046,0.005198363642648622,0.0024525611338144355,0.0015030380571596938,0.0042996617799950215,0.0018598497910643893,0.007588185515233492,0.14750958904623984,0.005998047853317701,0.15812132755915323,0.0024457710219591977,0.01134440302848816,-0.0018320647536025358,2
