candidate,sentiment_score,sentiment_score_median,sentiment_count,sentiment_label,open,high,low,close,volume,title_sample,return_pct,log_return,next_day_return,next_day_dir,high_low_spread,open_close_gap,ret_mean_3d,ret_std_3d,ret_mean_7d,ret_std_7d,ret_mean_14d,ret_std_14d,sentiment_lag_1,return_lag_1,sentiment_lag_2,return_lag_2,sentiment_lag_3,return_lag_3,sentiment_label_enc,sentiment_label_encoded,price_momentum,volatility_ratio,sentiment_change,volume_ma_ratio
2018-12-17,0.0144660770893096,0.0144660770893096,2,negative,10888.349609375,10888.349609375,10900.349609375,10844.849609375,296900,Share market update : 25 stocks hit 52 - week lows on NSE; Share market update : 25 stocks hit 52 - week lows on NSE,0.0086262221677271,0.0085892289024702,-0.002374398993762,0,-0.0011065160359279,-0.0039950958189793,0.0077011216141332,0.010905037778487,4.335977810451411e-05,0.0108088956090531,0.0010837246514075,0.0101835143297921,0.0216864943504333,0.0181141398592359,0.6924257278442383,-0.0036369971845634,0.091004267334938,0.001048294985007,0,0,-43.5,-1.0203147814713401e-07,-0.007220417261123701,0.9041905225971495
2018-12-18,0.4193949028849602,0.7918211221694946,8,positive,10908.7001953125,10908.7001953125,10915.400390625,10819.099609375,286100,NSE gets Sebi nod to launch weekly options on Nifty50 index; Weekly options on Nifty 50 soon : NSE - The Hindu BusinessLine; NSE gets Sebi nod to launch weekly options on Nifty 50,-0.002374398993762,-0.0023772223491196,0.0100655687216923,1,-0.0006192932456869,-0.008213681220793,0.0081219876777336,0.0102535723237501,-0.0001377736463556,0.0108419489400277,0.0012345548944399,0.0101100466926786,0.0144660770893096,0.0086262221677271,0.0216864943504333,0.0181141398592359,0.6924257278442383,-0.0036369971845634,2,2,-89.6005859375,-5.724073795847744e-08,0.4049288257956506,0.8888405617000125
2018-12-19,-0.0063997209072113,-0.0063997209072113,2,negative,10967.2998046875,10967.2998046875,10985.150390625,10928.0,312100,Share market update : 29 stocks hit 52 - week lows on NSE; bata india share price : Share market update : 29 stocks hit 52 - week lows on NSE,0.0100655687216923,0.0100152482724149,0.0526262453674049,1,-0.0016334723588488,-0.0035833619384329,0.0054391306318858,0.0068048779220321,0.0024263091700393,0.0108273187663299,0.0024804691226531,0.0100416873389278,0.4193949028849602,-0.002374398993762,0.0144660770893096,0.0086262221677271,0.0216864943504333,0.0181141398592359,0,0,-39.2998046875,-1.4947587471163984e-07,-0.4257946237921715,0.9779407156733722
2019-03-20,-0.0021788477897644,-0.0021788477897644,2,negative,11521.0498046875,11521.0498046875,11556.099609375,11503.099609375,366300,Share market update : 16 stocks hit 52 - week highs on NSE; RIL share price : Share market update : 16 stocks hit 52 - week highs on NSE,0.0526262453674049,0.0512882274737484,-0.0059592463783962,0,-0.0030469878448183,-0.0015580346944769,0.0201058050317784,0.0288421996197874,0.0120670107032488,0.0194681207669521,0.0065799791342473,0.0164962749611237,-0.0063997209072113,0.0100655687216923,0.4193949028849602,-0.002374398993762,0.0144660770893096,0.0086262221677271,0,0,-17.9501953125,-2.648840702322539e-07,0.0042208731174469,1.1436153605994381
2019-03-22,0.2758279244105021,0.7841107845306396,3,positive,11456.900390625,11456.900390625,11572.7998046875,11434.5498046875,386200,HDFC Bank share price : Share market update : 14 stocks hit 52 - week highs on NSE; Shirpur Gold Refinery share price : Share market update : 17 stocks hit 52 - week lows on NSE; Share market update : 14 stocks hit 52 - week highs on NSE,-0.0059592463783962,-0.0059770735467048,-0.0107525173629571,0,-0.0101358965628002,-0.0019508405568219,0.018910855903567,0.0302777854172281,0.0110659333656198,0.0202918912976856,0.0063055064368559,0.016683014473872,-0.0021788477897644,0.0526262453674049,-0.0063997209072113,0.0100655687216923,0.4193949028849602,-0.002374398993762,2,2,-22.3505859375,-8.864272521376463e-07,0.2780067722002665,1.1720077688759407
2019-03-25,-0.0021788477897644,-0.0021788477897644,2,negative,11354.25,11354.25,11395.650390625,11311.599609375,294500,Arvind Fashions share price : Share market update : 11 stocks hit 52 - week highs on NSE; Share market update : 11 stocks hit 52 - week highs on NSE,-0.0107525173629571,-0.0108107434385241,0.0036113889589624,1,-0.0036599943469257,-0.0037563371094524,0.0119714938753504,0.0352895235989859,0.0100494304829921,0.0213041498042111,0.0041068238563567,0.0167634230952699,0.2758279244105021,-0.0059592463783962,-0.0021788477897644,0.0526262453674049,-0.0063997209072113,0.0100655687216923,0,0,-42.650390625,-3.2356116493836243e-07,-0.2780067722002665,0.8950279601264284
2019-03-26,0.0280514682332674,0.0444364920258522,3,negative,11483.25,11483.25,11496.75,11352.4501953125,282600,Bosch Ltd slips for fifth straight session; Share market update : 11 stocks hit 52 - week highs on NSE; Arvind Fashions share price : Share market update : 11 stocks hit 52 - week highs on NSE,0.0036113889589624,0.0036048835515224,0.0053336331493003,1,-0.0011891705990988,-0.0113904865510635,-0.0043667915941303,0.0073131652098231,0.0079776089258102,0.0210932948377355,0.0034618970263739,0.0165825712726813,-0.0021788477897644,-0.0107525173629571,0.2758279244105021,-0.0059592463783962,-0.0021788477897644,0.0526262453674049,0,0,-130.7998046875,-1.0475012694526651e-07,0.030230316023031802,0.8606931838947433
2019-03-27,-0.0078624188899993,-0.0078624188899993,2,negative,11445.0498046875,11445.0498046875,11546.2001953125,11413.0,350400,HDFC Bank share price : Share market update : 13 stocks hit 52 - week highs on NSE; Share market update : 13 stocks hit 52 - week highs on NSE,0.0053336331493003,0.0053194597029868,0.0212783325484096,1,-0.0088627346556558,-0.0028003202462582,-0.0006024984182314,0.0088322530928696,0.0075072390660349,0.021113122683946,0.0037752994220697,0.0165728236107174,0.0280514682332674,0.0036113889589624,-0.0021788477897644,-0.0107525173629571,0.2758279244105021,-0.0059592463783962,0,0,-32.0498046875,-7.765473281044247e-07,-0.0359138871232667,1.042857142857143
2019-04-02,-0.0021788477897644,-0.0021788477897644,2,negative,11713.2001953125,11713.2001953125,11729.349609375,11655.849609375,386100,McNally Bharat share price : Share market update : 21 stocks hit 52 - week lows on NSE; Share market update : 21 stocks hit 52 - week lows on NSE,0.0212783325484096,0.021055109816704,-0.0022906282806296,0,-0.0013855201125373,-0.0048962354421681,0.0100744515522241,0.0097409826657941,0.0108862007149166,0.0211607272598215,0.0053742135342804,0.0171358675733977,-0.0078624188899993,0.0053336331493003,0.0280514682332674,0.0036113889589624,-0.0021788477897644,-0.0107525173629571,0,0,-57.3505859375,-1.1886907938679153e-07,0.0056835711002348995,1.1357218496293682
2019-04-03,-0.2070684432983398,-0.2070684432983398,2,negative,11643.9501953125,11643.9501953125,11761.0,11629.150390625,365800,Share market update : 23 stocks hit 52 - week lows on NSE; Rcom share price : Share market update : 23 stocks hit 52 - week lows on NSE,-0.0022906282806296,-0.0022932557827769,-0.00601507358344,0,-0.0100652068943799,-0.0012710295423161,0.0081071124723601,0.0120267667852493,0.0091210297145848,0.0217478077587681,0.005773669442312,0.0168661138084024,-0.0021788477897644,0.0212783325484096,-0.0078624188899993,0.0053336331493003,0.0280514682332674,0.0036113889589624,0,0,-14.7998046875,-8.655152402615849e-07,-0.20488959550857538,1.0890794331308802
2019-04-04,0.0212786197662353,0.0212786197662353,2,negative,11598.0,11598.0,11662.5498046875,11559.2001953125,349000,Cox & Kings share price : Share market update : 27 stocks hit 52 - week lows on NSE; Share market update : 27 stocks hit 52 - week lows on NSE,-0.00601507358344,-0.0060332370114114,0.004351495245138,1,-0.0055842795000363,-0.0033453875398775,0.0043242102281133,0.0148003233391058,0.0007436984358927,0.0106688247748087,0.0064053545695708,0.0161858204613635,-0.2070684432983398,-0.0022906282806296,-0.0021788477897644,0.0212783325484096,-0.0078624188899993,0.0053336331493003,0,0,-38.7998046875,-4.831025854453877e-07,0.22834706306457508,1.0064017532729685
2019-04-05,-0.0353454053401947,-0.0353454053401947,2,negative,11665.9501953125,11665.9501953125,11689.650390625,11609.5,266700,Share market update : 30 stocks hit 52 - week lows on NSE; Rcom share price : Share market update : 30 stocks hit 52 - week lows on NSE,0.004351495245138,0.0043420548663048,-0.005202669419441,0,-0.0020414484097075,-0.0048388853344481,-0.0013180688729772,0.0052512704339493,0.002216661524969,0.0102943537862134,0.0066412974452944,0.0161256868100864,0.0212786197662353,-0.00601507358344,-0.2070684432983398,-0.0022906282806296,-0.0021788477897644,0.0212783325484096,0,0,-56.4501953125,-1.7584292258129119e-07,-0.05662402510643,0.7761932479627474
2019-04-08,-0.1833826502164205,-0.5836847424507141,3,negative,11604.5,11604.5,11710.2998046875,11549.099609375,260900,"Share market update : 27 stocks hit 52 - week lows on NSE; Khaitan Electricals share price : Share market update : 27 stocks hit 52 - week lows on NSE; Sensex above 39 , 000 , Nifty near 11 , 700 - level in early deals",-0.005202669419441,-0.0052162504294682,0.0017837395670894,1,-0.0091608703938804,-0.0047740437438062,-0.002288749252581,0.0057649488613114,0.0030094969454713,0.0092941654983291,0.0065294637142317,0.016207671953283,-0.0353454053401947,0.004351495245138,0.0212786197662353,-0.00601507358344,-0.2070684432983398,-0.0022906282806296,0,0,-55.400390625,-7.932107873105579e-07,-0.1480372448762258,0.8010439054344489
2019-04-09,0.0163115113973617,0.0113444030284881,4,negative,11671.9501953125,11671.9501953125,11683.900390625,11569.7001953125,300500,Share market update : 25 stocks hit 52 - week lows on NSE; Infosys share price : Share market update : 8 stocks hit 52 - week highs on NSE; Rcom share price : Share market update : 25 stocks hit 52 - week lows on NSE,0.0017837395670894,0.0017821505929312,0.0001771700781261,1,-0.001032887206303,-0.0087603183948697,0.0003108551309288,0.0049444470905436,0.0027484041752038,0.0093001083772712,0.005363006550507,0.0158944127962215,-0.1833826502164205,-0.005202669419441,-0.0353454053401947,0.004351495245138,0.0212786197662353,-0.00601507358344,0,0,-102.25,-8.927519199862045e-08,0.1996941616137822,0.9738155421608659
2019-04-10,-0.0281659960746765,-0.0281659960746765,2,negative,11584.2998046875,11584.2998046875,11680.0498046875,11571.75,359900,Share market update : 24 stocks hit 52 - week lows on NSE; JVL Agro share price : Share market update : 24 stocks hit 52 - week lows on NSE,0.0001771700781261,0.0001771543853613,-0.0018320647536025,0,-0.0082744615118715,-0.0010833459854364,-0.0010805865914084,0.0036590902573709,0.0020117665936074,0.0092653609969343,0.0047595028298212,0.0159213594924902,0.0163115113973617,0.0017837395670894,-0.1833826502164205,-0.005202669419441,-0.0353454053401947,0.004351495245138,0,0,-12.5498046875,-7.150570580829607e-07,-0.0444775074720382,1.1707872478854913
2019-04-11,0.0113444030284881,0.0113444030284881,2,negative,11596.7001953125,11596.7001953125,11606.7001953125,11550.5498046875,279800,Share market update : 26 stocks hit 52 - week lows on NSE; reliance communications share price : Share market update : 26 stocks hit 52 - week lows on NSE,-0.0018320647536025,-0.0018337450368052,0.0024457710219591,1,-0.0008657596537908,-0.0039796140149983,4.2948297204340825e-05,0.0018116351277888,-0.0012897187352513,0.0037048914630847,0.0047982409898326,0.0159033164033025,-0.0281659960746765,0.0001771700781261,0.0163115113973617,0.0017837395670894,-0.1833826502164205,-0.005202669419441,0,0,-46.150390625,-7.495397781319927e-08,0.0395103991031646,0.9531271290366535
2019-04-12,0.1581213275591532,0.431806743144989,3,positive,11643.4501953125,11643.4501953125,11657.349609375,11578.7998046875,246000,Rail Vikas Nigam share price : Share market update : 12 stocks hit 52 - week highs on NSE; Rcom share price : Share market update : 29 stocks hit 52 - week lows on NSE; Share market update : 29 stocks hit 52 - week lows on NSE,0.0024457710219591,0.0024427849917862,0.0059980478533177,1,-0.0012004192400729,-0.0055525114584186,0.0002636254488275,0.0021402279385641,-0.0006130902634529,0.0039180055663072,0.0042539697255659,0.0158394426880727,0.0113444030284881,-0.0018320647536025,-0.0281659960746765,0.0001771700781261,0.0163115113973617,0.0017837395670894,2,2,-64.650390625,-1.0367389196822702e-07,0.1467769245306651,0.8499758136963582
2019-04-15,0.1475095890462398,0.3127484172582626,10,positive,11690.349609375,11690.349609375,11704.599609375,11648.25,290000,"Bajaj Auto Ltd spurts 0 . 71 %, gains for five straight sessions; Eicher Motors Ltd up for fifth straight session; Hero MotoCorp Ltd gains for third straight session",0.0059980478533177,0.0059801311720043,0.0071512720526689,1,-0.0012233597321486,-0.003601227575028,0.0022039180405581,0.0039206549845302,0.0011030699417981,0.0037862445810388,0.0009233841888454,0.0076931979856109,0.1581213275591532,0.0024457710219591,0.0113444030284881,-0.0018320647536025,-0.0281659960746765,0.0001771700781261,2,2,-42.099609375,-1.0502519538545275e-07,-0.010611738512913416,0.9822517274082103
2019-04-16,0.2366474877510752,0.3559138178825378,7,positive,11787.150390625,11787.150390625,11810.9501953125,11731.5498046875,354300,"reliance communications share price : Share market update : 23 stocks hit 52 - week lows on NSE; Share market update : 23 stocks hit 52 - week lows on NSE; RBL Bank Ltd soars 1 . 79 %, Gains for third straight session",0.0071512720526689,0.0071258229635596,0.0005924362448448,1,-0.0020287008181979,-0.004717050694604,0.0051983636426486,0.0024525611338144,0.0015030380571596,0.004299661779995,0.0018598497910643,0.0075881855152334,0.1475095890462398,0.0059980478533177,0.1581213275591532,0.0024457710219591,0.0113444030284881,-0.0018320647536025,2,2,-55.6005859375,-1.729269237204538e-07,0.0891378987048354,1.157843137254902
2019-04-18,0.1185452230274677,0.0643196608871221,10,positive,11752.7998046875,11752.7998046875,11856.150390625,11738.5,339700,"Bank stocks : Seven banks account for 40 % of Nifty latest 1 , 000 - point rally; Seven banks account for 40 % of Nifty latest 1 , 000 - point rally; Maruti Suzuki India Ltd stays in demand",0.0005924362448448,0.0005922608237731,-0.0131660607988669,0,-0.0088044116315968,-0.0012167147339476,0.0045805853836105,0.0035016398555919,0.0023309102949148,0.0032142294135772,0.0026702036201931,0.0066903396352141,0.2366474877510752,0.0071512720526689,0.1475095890462398,0.0059980478533177,0.1581213275591532,0.0024457710219591,2,2,-14.2998046875,-7.500457155170423e-07,-0.11810226472360749,1.1249834415154325
2019-04-22,-0.0628460049629211,-0.0628460049629211,2,negative,11594.4501953125,11594.4501953125,11727.0498046875,11583.9501953125,260400,Share market update : 51 stocks hit 52 - week lows on NSE; Jet Airways share price : Share market update : 51 stocks hit 52 - week lows on NSE,-0.0131660607988669,-0.01325350172711,-0.001653183094032,0,-0.0114468386983101,-0.0009056056840232,-0.0018074508337843,0.0103690933568298,0.0001952245283496,0.0067071636548815,0.0014718143517767,0.0079017228054102,0.1185452230274677,0.0005924362448448,0.2366474877510752,0.0071512720526689,0.1475095890462398,0.0059980478533177,0,0,-10.5,-9.881636665653238e-07,-0.18139122799038881,0.8735909822866345
2019-04-23,0.0185070782899856,0.0153276622295379,4,negative,11575.9501953125,11575.9501953125,11645.9501953125,11564.7998046875,272500,Rcom share price : Share market update : 35 stocks hit 52 - week lows on NSE; Share market update : 35 stocks hit 52 - week lows on NSE; dcb bank share price : Share market update : 7 stocks hit 52 - week highs on NSE,-0.001653183094032,-0.0016545511091307,0.0012148766018245,1,-0.0060528501298939,-0.0009632376121931,-0.004742269216018,0.007381117803371,-6.62544962444064e-05,0.0067435642352959,0.0009727560486815,0.0078595803311773,-0.0628460049629211,-0.0131660607988669,0.1185452230274677,0.0005924362448448,0.2366474877510752,0.0071512720526689,0,0,-11.150390625,-5.233856384993824e-07,0.0813530832529067,0.8982134616652383
2019-04-24,0.0287497552732626,0.0363502837717533,3,negative,11726.150390625,11726.150390625,11740.849609375,11578.849609375,335200,Share market update : 34 stocks hit 52 - week lows on NSE; Eveready Industries share price : Share market update : 34 stocks hit 52 - week lows on NSE; MOIL Ltd eases for fifth straight session,0.0012148766018245,0.0012141392363906,0.0071596396379376,1,-0.0012694887010276,-0.0125617339316888,-0.0045347890970248,0.0076112140948743,0.0003690228402451,0.0067088361892009,-0.0004603479475031,0.0052772239588239,0.0185070782899856,-0.001653183094032,-0.0628460049629211,-0.0131660607988669,0.1185452230274677,0.0005924362448448,0,0,-147.30078125,-1.0963858620287617e-07,0.010242676983276997,1.0729146661545355
2019-04-26,0.0397399365901947,0.0397399365901947,2,negative,11754.650390625,11754.650390625,11762.900390625,11661.75,333500,Dr . Reddy Lab share price : Share market update : 10 stocks hit 52 - week highs on NSE; Share market update : 10 stocks hit 52 - week highs on NSE,0.0071596396379376,0.0071341311003225,-0.0005016064805882,0,-0.0007074409929899,-0.0079032882763653,0.00224044438191,0.0044950309320339,0.0010424326425278,0.0071725881687548,0.0002146711895374,0.0056184680245655,0.0287497552732626,0.0012148766018245,0.0185070782899856,-0.001653183094032,-0.0628460049629211,-0.0131660607988669,0,0,-92.900390625,-6.0663364674247e-08,0.010990181316932104,1.0818789333679362
2019-04-30,0.0393158950739436,0.0450657829642295,9,neutral,11748.150390625,11748.150390625,11756.25,11655.900390625,532600,Aurobindo Pharma share price : Share market update : 9 stocks hit 52 - week highs on NSE; Share market update : 9 stocks hit 52 - week highs on NSE; Hindustan Petroleum Corporation Ltd gains for fifth straight session,-0.0005016064805882,-0.0005017323272043,0.0037448341697916,1,-0.0006948934963029,-0.0078522998882969,0.0026243032530579,0.0040203899855688,0.0001139105948269,0.0068369948146853,0.0006084902683125,0.0053342536316558,0.0397399365901947,0.0071596396379376,0.0287497552732626,0.0012148766018245,0.0185070782899856,-0.001653183094032,1,1,-92.25,-5.961731595285529e-08,-0.00042404151625110437,1.535578364663822
2019-05-02,0.1192215610709455,0.2672075629234314,9,positive,11724.75,11724.75,11789.2998046875,11699.5498046875,380300,"PVR Ltd spurts 2 . 09 %, gains for five straight sessions; Bharat Forge Ltd drops for fifth straight session; HDFC Bank Ltd spurts 1 . 53 % ",0.0037448341697916,0.0037378397348727,-1.7111368885269762e-05,0,-0.005517289619267,-0.0021493162167636,0.0034676224423803,0.0038381385825054,-0.0003727233884412,0.0063569967995825,0.0005651573343592,0.0053038859621712,0.0393158950739436,-0.0005016064805882,0.0397399365901947,0.0071596396379376,0.0287497552732626,0.0012148766018245,2,2,-25.2001953125,-4.7158136093890235e-07,0.07990566599700191,1.0255649641335418
2019-05-03,0.0347054712474346,0.0347054712474346,1,neutral,11712.25,11712.25,11770.900390625,11699.349609375,305500,ICICI Prudential Life Insurance Company Ltd gains for five straight sessions,-1.7111368885269762e-05,-1.7111515286412412e-05,-0.0109407791265105,0,-0.0050131325743101,-0.0011014442677538,0.0010753721067727,0.0023244794380115,-0.0004598016189741,0.0063457373924354,0.0009355543379703,0.0050448464039535,0.1192215610709455,0.0037448341697916,0.0393158950739436,-0.0005016064805882,0.0397399365901947,0.0071596396379376,1,1,-12.900390625,-4.284966892768931e-07,-0.0845160898235109,0.8094430607810926
2019-05-06,0.0408016040921211,0.0507661662995815,5,positive,11598.25,11598.25,11632.5498046875,11571.349609375,299000,Share market update : 98 stocks hit 52 - week lows on NSE; cyient share price : Share market update : 98 stocks hit 52 - week lows on NSE; Infibeam Avenues Ltd rises for third consecutive session,-0.0109407791265105,-0.0110010696036103,-0.0075098771531451,0,-0.0029642008793607,-0.0023193490936132,-0.0024043521085347,0.0076283024477214,-0.0001419042372089,0.0056170092022958,2.666014557035317e-05,0.0059460317429631,0.0347054712474346,-1.7111368885269762e-05,0.1192215610709455,0.0037448341697916,0.0393158950739436,-0.0005016064805882,2,2,-26.900390625,-2.561672561478163e-07,0.0060961328446864985,0.8077151655951159
2019-05-07,0.3267986985544363,0.0560975298285484,3,positive,11497.900390625,11497.900390625,11657.0498046875,11484.4501953125,337500,63 moons technologies share price : Share market update : 8 stocks hit 52 - week highs on NSE; Apollo Tyres Ltd drops for fifth straight session; IndusInd Bank Ltd down for fifth straight session,-0.0075098771531451,-0.0075382182618929,-0.0119727107228975,0,-0.0138578174275559,-0.0011697957762329,-0.0061559225495136,0.0055862799895159,-0.0009785748170822,0.0062770440464225,-0.0005224146566633,0.0062767874721995,0.0408016040921211,-0.0109407791265105,0.0347054712474346,-1.7111368885269762e-05,0.1192215610709455,0.0037448341697916,2,2,-13.4501953125,-1.2066591949880296e-06,0.2859970944623152,0.9097525473071325
2019-05-08,0.2186633106321096,0.3990063481032848,4,positive,11359.4501953125,11359.4501953125,11479.099609375,11346.9501953125,372800,"REC Ltd drops for fifth straight session; बिजनेस स्टैंडर्ड - बाजार के लुढ़कने पर नहीं लगी रोक , सेंसेक्स 487 अंक और निफ्टी 138 अंक टूटा; Share market update : 124 stocks hit 52 - week lows on NSE",-0.0119727107228975,-0.0120449608899022,-0.008099126993874,0,-0.0105446319938839,-0.0011004053704252,-0.0101411223341844,0.0023364094476272,-0.002862515863471,0.0073894389715877,-0.0012467465116129,0.00698472892678,0.3267986985544363,-0.0075098771531451,0.0408016040921211,-0.0109407791265105,0.0347054712474346,-1.7111368885269762e-05,2,2,-12.5,-9.292921721151078e-07,-0.10813538792232669,1.0996401392248245
2019-05-09,0.0368631097177664,0.0338065177202224,3,neutral,11301.7998046875,11301.7998046875,11357.599609375,11255.0498046875,373000,Bajaj Holdings & Investment Ltd eases for fifth straight session; Mahindra & Mahindra Ltd slips for fifth straight session; Allahabad Bank slips for fifth straight session,-0.008099126993874,-0.008132103095355,-0.0003553960283972,0,-0.0049577572428209,-0.0041365093001036,-0.0091939049566388,0.0024244844727577,-0.0050423396680155,0.0060737127908382,-0.0019999535127438,0.0071231023808988,0.2186633106321096,-0.0119727107228975,0.3267986985544363,-0.0075098771531451,0.0408016040921211,-0.0109407791265105,1,1,-46.75,-4.404918084641522e-07,-0.18180020091434318,1.104988742742031
2019-05-10,0.0303081019471089,0.0326678268611431,6,neutral,11278.900390625,11278.900390625,11345.7998046875,11251.0498046875,387300,Hindustan Zinc Ltd slips for fifth straight session; Eveready Industries share price : Share market update : 85 stocks hit 52 - week lows on NSE; Share market update : 85 stocks hit 52 - week lows on NSE,-0.0003553960283972,-0.0003554591965327,-0.0126877049233686,0,-0.0059460597209895,-0.0024692642875585,-0.0068090779150562,0.0059151221582551,-0.0050214524605597,0.0060921541245969,-0.0024537709328663,0.0067678816014743,0.0368631097177664,-0.008099126993874,0.2186633106321096,-0.0119727107228975,0.3267986985544363,-0.0075098771531451,1,1,-27.8505859375,-5.284893253705273e-07,-0.006555007770657501,1.0943150994575046
2019-05-14,0.0383202731609344,0.0383202731609344,2,negative,11222.0498046875,11222.0498046875,11294.75,11108.2998046875,398100,Share market update : 236 stocks hit 52 - week lows on NSE; Central bank of India share price : Share market update : 236 stocks hit 52 - week lows on NSE,-0.0126877049233686,-0.0127688812095875,0.0494945054017621,1,-0.0065446734955624,-0.0101362943472667,-0.0070474093152133,0.0062330605024299,-0.0073689580452969,0.0052604533947892,-0.003870840716869,0.0066784280576758,0.0303081019471089,-0.0003553960283972,0.0368631097177664,-0.008099126993874,0.2186633106321096,-0.0119727107228975,0,0,-113.75,-5.891696848873909e-07,0.008012171213825501,1.0651790014448548
2019-05-24,0.868632435798645,0.868632435798645,1,positive,11844.099609375,11844.099609375,11859.0,11658.099609375,374600,Jubilant Life Sciences share price : Stock market update : 53 stocks hit 52 - week lows on NSE,0.0494945054017621,0.0483086248210744,0.0132355003319681,1,-0.0012781148835799,-0.0157040219294318,0.0121504681499987,0.0329234612300418,-0.0002958699352044,0.0223429258650329,-0.0003778357770892,0.015779593377753,0.0383202731609344,-0.0126877049233686,0.0303081019471089,-0.0003553960283972,0.0368631097177664,-0.008099126993874,2,2,-186.0,-1.096332100775746e-07,0.8303121626377106,0.9827893797880155
2019-05-27,0.8885008692741394,0.8885008692741394,1,positive,11924.75,11924.75,11957.150390625,11812.400390625,348400,Jaypee Infratech share price : Stock market update : 41 stocks hit 52 - week lows on NSE,0.0132355003319681,0.0131486763641507,0.0044444819227145,1,-0.0027429133413658,-0.0094215484077234,0.0166807669367872,0.0312339433423545,0.0031578842731496,0.0222917136321856,0.0015079900179703,0.0157111862377737,0.868632435798645,0.0494945054017621,0.0383202731609344,-0.0126877049233686,0.0303081019471089,-0.0003553960283972,2,2,-112.349609375,-2.3220626211948703e-07,0.019868433475494385,0.9259062400340172
2019-05-28,0.1566553503274917,0.0845309197902679,5,positive,11928.75,11928.75,11958.5498046875,11864.900390625,598300,NSE launches new brand identity for Nifty indices; Tata Elxsi Ltd extends gains; Infibeam Avenues Ltd spikes around 4 . 50 % ,0.0044444819227145,0.004434634380302,-0.0023683794226965,0,-0.002511593330446,-0.0053525817353033,0.0223914958854816,0.0238799150919272,0.0048656498554153,0.0217905252217256,0.0019435375191665,0.0157013277132749,0.8885008692741394,0.0132355003319681,0.868632435798645,0.0494945054017621,0.0383202731609344,-0.0126877049233686,2,2,-63.849609375,-2.1168263093304386e-07,-0.7318455189466477,1.4199933545355294
2019-05-29,0.2127716794610023,0.0837543010711669,5,positive,11861.099609375,11861.099609375,11931.900390625,11836.7998046875,318100,Blue Star share price : Share market update : 24 stocks hit 52 - week highs on NSE; Stock market update : 32 stocks hit 52 - week lows on NSE; Jubilant Life Sciences share price : Stock market update : 32 stocks hit 52 - week lows on NSE,-0.0023683794226965,-0.0023711884693768,0.0019093493436079,1,-0.0059814124103004,-0.002048697463791,0.005103867610662,0.00782281010658,0.0062376971840154,0.0208350071280678,0.0016875906602722,0.0157432685330112,0.1566553503274917,0.0044444819227145,0.8885008692741394,0.0132355003319681,0.868632435798645,0.0494945054017621,2,2,-24.2998046875,-5.053234412169154e-07,0.05611632913351061,0.7806134969325154
2019-05-30,0.288569708665212,0.8331441879272461,3,positive,11945.900390625,11945.900390625,11968.5498046875,11859.400390625,421200,Info Edge share price : Share market update : 19 stocks hit 52 - week highs on NSE; Stock market update : 34 stocks hit 52 - week lows on NSE; Manpasand Beverages share price : Stock market update : 34 stocks hit 52 - week lows on NSE,0.0019093493436079,0.0019075288530832,-0.0025254392571293,0,-0.0019098279269164,-0.0072409778393836,0.0013284839478753,0.0034433738373749,0.0076674795179414,0.0200144333628793,0.0013125699249629,0.0156652320626711,0.2127716794610023,-0.0023683794226965,0.1566553503274917,0.0044444819227145,0.8885008692741394,0.0132355003319681,2,2,-86.5,-1.6103916420817886e-07,0.07579802920420967,1.0220324177424052
2019-05-31,0.2065702311694622,0.0431565232574939,5,neutral,11922.7998046875,11922.7998046875,12039.25,11829.4501953125,438900,MRF Ltd drops for fifth straight session; Godrej Industries Ltd up for third straight session; Stock market update : 37 stocks hit 52 - week lows on NSE,-0.0025254392571293,-0.0025286335579919,0.007663028506466,1,-0.0098440919391709,-0.007829504051414,-0.0009948231120726,0.0025163128158375,0.0073574733424083,0.0201755693490249,0.0011680104409242,0.0156925753064572,0.288569708665212,0.0019093493436079,0.2127716794610023,-0.0023683794226965,0.1566553503274917,0.0044444819227145,1,1,-93.349609375,-8.321681715242935e-07,-0.08199947749574979,1.0327544825638855
2019-06-03,0.2609667416129793,0.160297229886055,7,positive,12088.5498046875,12088.5498046875,12103.0498046875,11920.099609375,315300,"Sebi dont get socialistic on the Sensex or the Nifty 50 . The two indices reflect market sentiment accurately . ; hdfc share price : Share market update : 23 stocks hit 52 - week highs on NSE; Reliance Industries Ltd soars 1 . 24 %, rises for third straight session",0.007663028506466,0.0076338166428384,0.0071937318319519,1,-0.0012164327879102,-0.0139346901021312,0.0023489795309815,0.0051084415303194,0.0102647209752418,0.0181725120351456,0.0014478814649724,0.0157767809108474,0.2065702311694622,-0.0025254392571293,0.288569708665212,0.0019093493436079,0.2127716794610023,-0.0023683794226965,2,2,-168.4501953125,-1.0204887775883112e-07,0.05439651044351709,0.7536571373936323
